layer,filter,image,mean_activation
vgg/conv1_2/conv1_2,18,val_4695.JPEG,0.0
vgg/conv1_2/conv1_2,18,val_346.JPEG,0.0
vgg/conv1_2/conv1_2,19,val_8147.JPEG,797.947814941
vgg/conv1_2/conv1_2,19,val_191.JPEG,1215.81689453
vgg/conv1_2/conv1_2,19,val_4588.JPEG,1230.67785645
vgg/conv1_2/conv1_2,19,val_6611.JPEG,1247.16870117
vgg/conv1_2/conv1_2,19,val_528.JPEG,1249.30065918
vgg/conv1_2/conv1_2,20,val_9885.JPEG,217.876586914
vgg/conv1_2/conv1_2,20,val_607.JPEG,314.799560547
vgg/conv1_2/conv1_2,20,val_2694.JPEG,316.963745117
vgg/conv1_2/conv1_2,20,val_682.JPEG,351.178894043
vgg/conv1_2/conv1_2,20,val_8147.JPEG,631.109863281
vgg/conv1_2/conv1_2,21,val_8147.JPEG,1662.32751465
vgg/conv1_2/conv1_2,21,val_6611.JPEG,1960.87023926
vgg/conv1_2/conv1_2,21,val_4588.JPEG,2269.60742188
vgg/conv1_2/conv1_2,21,val_6383.JPEG,2338.41992188
vgg/conv1_2/conv1_2,21,val_7670.JPEG,2349.92944336
vgg/conv1_2/conv1_2,22,val_2655.JPEG,12.1927471161
vgg/conv1_2/conv1_2,22,val_3730.JPEG,21.6691551208
vgg/conv1_2/conv1_2,22,val_9746.JPEG,30.9475860596
vgg/conv1_2/conv1_2,22,val_3851.JPEG,32.762512207
vgg/conv1_2/conv1_2,22,val_9079.JPEG,37.4854316711
vgg/conv1_2/conv1_2,23,val_6822.JPEG,0.0
vgg/conv1_2/conv1_2,23,val_346.JPEG,0.0
vgg/conv1_2/conv1_2,23,val_91.JPEG,0.0
vgg/conv1_2/conv1_2,23,val_5115.JPEG,0.0
vgg/conv1_2/conv1_2,23,val_8442.JPEG,0.277785092592
vgg/conv1_2/conv1_2,24,val_988.JPEG,0.0
vgg/conv1_2/conv1_2,24,val_3488.JPEG,0.0
vgg/conv1_2/conv1_2,24,val_833.JPEG,0.0
vgg/conv1_2/conv1_2,24,val_7712.JPEG,0.0
vgg/conv1_2/conv1_2,24,val_267.JPEG,0.0
vgg/conv1_2/conv1_2,25,val_6383.JPEG,11960.203125
vgg/conv1_2/conv1_2,25,val_6611.JPEG,19136.1230469
vgg/conv1_2/conv1_2,25,val_8147.JPEG,19697.6953125
vgg/conv1_2/conv1_2,25,val_9997.JPEG,20400.4433594
vgg/conv1_2/conv1_2,25,val_6042.JPEG,22440.0722656
vgg/conv1_2/conv1_2,26,val_8147.JPEG,2145.44848633
vgg/conv1_2/conv1_2,26,val_6611.JPEG,2240.78369141
vgg/conv1_2/conv1_2,26,val_4260.JPEG,3894.59960938
vgg/conv1_2/conv1_2,26,val_682.JPEG,3960.89648438
vgg/conv1_2/conv1_2,26,val_7670.JPEG,4794.87548828
vgg/conv1_2/conv1_2,27,val_7829.JPEG,11.2388591766
vgg/conv1_2/conv1_2,27,val_3207.JPEG,22.6413192749
vgg/conv1_2/conv1_2,27,val_8566.JPEG,77.5263595581
vgg/conv1_2/conv1_2,27,val_7482.JPEG,86.1260681152
vgg/conv1_2/conv1_2,27,val_7858.JPEG,86.1467971802
vgg/conv1_2/conv1_2,28,val_6383.JPEG,4370.76708984
vgg/conv1_2/conv1_2,28,val_8147.JPEG,5206.70800781
vgg/conv1_2/conv1_2,28,val_1376.JPEG,5623.93603516
vgg/conv1_2/conv1_2,28,val_9997.JPEG,5908.24560547
vgg/conv1_2/conv1_2,28,val_6611.JPEG,6083.51708984
vgg/conv1_2/conv1_2,29,val_1376.JPEG,909.728637695
vgg/conv1_2/conv1_2,29,val_4260.JPEG,1003.19555664
vgg/conv1_2/conv1_2,29,val_8506.JPEG,1531.87463379
vgg/conv1_2/conv1_2,29,val_8147.JPEG,1715.94042969
vgg/conv1_2/conv1_2,29,val_528.JPEG,1742.25427246
vgg/conv1_2/conv1_2,30,val_2694.JPEG,299.402099609
vgg/conv1_2/conv1_2,30,val_9390.JPEG,432.43560791
vgg/conv1_2/conv1_2,30,val_607.JPEG,438.067687988
vgg/conv1_2/conv1_2,30,val_7829.JPEG,468.398803711
vgg/conv1_2/conv1_2,30,val_5000.JPEG,493.104858398
vgg/conv1_2/conv1_2,31,val_6822.JPEG,192.05305481
vgg/conv1_2/conv1_2,31,val_208.JPEG,3435.97021484
vgg/conv1_2/conv1_2,31,val_1376.JPEG,4989.70361328
vgg/conv1_2/conv1_2,31,val_14.JPEG,6574.17089844
vgg/conv1_2/conv1_2,31,val_1569.JPEG,6683.97607422
vgg/conv1_2/conv1_2,32,val_8147.JPEG,2917.22900391
vgg/conv1_2/conv1_2,32,val_4260.JPEG,3553.91381836
vgg/conv1_2/conv1_2,32,val_1376.JPEG,3635.28686523
vgg/conv1_2/conv1_2,32,val_4588.JPEG,3743.00463867
vgg/conv1_2/conv1_2,32,val_6383.JPEG,3958.72094727
vgg/conv1_2/conv1_2,33,val_8147.JPEG,2886.72167969
vgg/conv1_2/conv1_2,33,val_4588.JPEG,3743.25952148
vgg/conv1_2/conv1_2,33,val_6383.JPEG,3783.51782227
vgg/conv1_2/conv1_2,33,val_9376.JPEG,3971.25634766
vgg/conv1_2/conv1_2,33,val_6611.JPEG,4080.34472656
vgg/conv1_2/conv1_2,34,val_6383.JPEG,8358.81445312
vgg/conv1_2/conv1_2,34,val_6611.JPEG,10976.6347656
vgg/conv1_2/conv1_2,34,val_8147.JPEG,12838.7636719
vgg/conv1_2/conv1_2,34,val_9997.JPEG,12964.0615234
vgg/conv1_2/conv1_2,34,val_1436.JPEG,14099.1513672
vgg/conv1_2/conv1_2,35,val_9885.JPEG,266.895263672
vgg/conv1_2/conv1_2,35,val_8442.JPEG,326.314910889
vgg/conv1_2/conv1_2,35,val_5957.JPEG,404.439941406
vgg/conv1_2/conv1_2,35,val_607.JPEG,409.538909912
vgg/conv1_2/conv1_2,35,val_5954.JPEG,433.554595947
vgg/conv1_2/conv1_2,36,val_6788.JPEG,449.795837402
vgg/conv1_2/conv1_2,36,val_4260.JPEG,703.520874023
vgg/conv1_2/conv1_2,36,val_8578.JPEG,821.232055664
vgg/conv1_2/conv1_2,36,val_488.JPEG,834.00189209
vgg/conv1_2/conv1_2,36,val_8147.JPEG,850.892211914
vgg/conv1_2/conv1_2,37,val_6611.JPEG,4681.08740234
vgg/conv1_2/conv1_2,37,val_8147.JPEG,5651.02587891
vgg/conv1_2/conv1_2,37,val_9997.JPEG,6583.92675781
vgg/conv1_2/conv1_2,37,val_6383.JPEG,7301.61425781
vgg/conv1_2/conv1_2,37,val_7670.JPEG,7713.60742188
vgg/conv1_2/conv1_2,38,val_488.JPEG,3.07187080383
vgg/conv1_2/conv1_2,38,val_3811.JPEG,4.45194101334
vgg/conv1_2/conv1_2,38,val_3770.JPEG,15.1158666611
vgg/conv1_2/conv1_2,38,val_5142.JPEG,17.0962104797
vgg/conv1_2/conv1_2,38,val_8605.JPEG,17.1704978943
vgg/conv1_2/conv1_2,39,val_3266.JPEG,0.0
vgg/conv1_2/conv1_2,39,val_1774.JPEG,0.0
vgg/conv1_2/conv1_2,39,val_6401.JPEG,0.0
vgg/conv1_2/conv1_2,39,val_346.JPEG,0.0
vgg/conv1_2/conv1_2,39,val_449.JPEG,0.0
vgg/conv1_2/conv1_2,40,val_8147.JPEG,4375.75292969
vgg/conv1_2/conv1_2,40,val_6383.JPEG,4783.40478516
vgg/conv1_2/conv1_2,40,val_6611.JPEG,5141.55957031
vgg/conv1_2/conv1_2,40,val_1376.JPEG,5694.84912109
vgg/conv1_2/conv1_2,40,val_7120.JPEG,5899.97167969
vgg/conv1_2/conv1_2,41,val_6383.JPEG,5723.7265625
vgg/conv1_2/conv1_2,41,val_8147.JPEG,6954.45996094
vgg/conv1_2/conv1_2,41,val_6611.JPEG,7557.98876953
vgg/conv1_2/conv1_2,41,val_9997.JPEG,9075.99609375
vgg/conv1_2/conv1_2,41,val_7120.JPEG,9298.52636719
vgg/conv1_2/conv1_2,42,val_2616.JPEG,1.06067013741
vgg/conv1_2/conv1_2,42,val_7165.JPEG,6.14397954941
vgg/conv1_2/conv1_2,42,val_4497.JPEG,6.79755878448
vgg/conv1_2/conv1_2,42,val_2694.JPEG,7.40410804749
vgg/conv1_2/conv1_2,42,val_3207.JPEG,7.41787624359
vgg/conv1_2/conv1_2,43,val_6611.JPEG,1926.05615234
vgg/conv1_2/conv1_2,43,val_8147.JPEG,2420.88232422
vgg/conv1_2/conv1_2,43,val_1376.JPEG,2881.9831543
vgg/conv1_2/conv1_2,43,val_9997.JPEG,2898.52563477
vgg/conv1_2/conv1_2,43,val_7670.JPEG,3069.29174805
vgg/conv1_2/conv1_2,44,val_8147.JPEG,2714.68725586
vgg/conv1_2/conv1_2,44,val_1376.JPEG,3061.72705078
vgg/conv1_2/conv1_2,44,val_4588.JPEG,3142.32788086
vgg/conv1_2/conv1_2,44,val_4260.JPEG,3387.84863281
vgg/conv1_2/conv1_2,44,val_6383.JPEG,3450.18652344
vgg/conv1_2/conv1_2,45,val_6822.JPEG,0.0
vgg/conv1_2/conv1_2,45,val_3569.JPEG,0.0
vgg/conv1_2/conv1_2,45,val_6401.JPEG,0.0
vgg/conv1_2/conv1_2,45,val_346.JPEG,0.0
vgg/conv1_2/conv1_2,45,val_6859.JPEG,0.0
vgg/conv1_2/conv1_2,46,val_6383.JPEG,5097.97558594
vgg/conv1_2/conv1_2,46,val_6611.JPEG,5794.33056641
vgg/conv1_2/conv1_2,46,val_8147.JPEG,5903.57910156
vgg/conv1_2/conv1_2,46,val_9997.JPEG,7244.84277344
vgg/conv1_2/conv1_2,46,val_1436.JPEG,7705.55273438
vgg/conv1_2/conv1_2,47,val_6383.JPEG,8177.75830078
vgg/conv1_2/conv1_2,47,val_6611.JPEG,9502.29492188
vgg/conv1_2/conv1_2,47,val_8147.JPEG,9833.75195312
vgg/conv1_2/conv1_2,47,val_1436.JPEG,12236.5957031
vgg/conv1_2/conv1_2,47,val_9997.JPEG,12736.8515625
vgg/conv1_2/conv1_2,48,val_5000.JPEG,241.264709473
vgg/conv1_2/conv1_2,48,val_2277.JPEG,288.483551025
vgg/conv1_2/conv1_2,48,val_2946.JPEG,307.34564209
vgg/conv1_2/conv1_2,48,val_9345.JPEG,322.464569092
vgg/conv1_2/conv1_2,48,val_191.JPEG,325.882446289
vgg/conv1_2/conv1_2,49,val_6822.JPEG,0.0
vgg/conv1_2/conv1_2,49,val_984.JPEG,0.0
vgg/conv1_2/conv1_2,49,val_4496.JPEG,0.0
vgg/conv1_2/conv1_2,49,val_607.JPEG,0.195314511657
vgg/conv1_2/conv1_2,49,val_5115.JPEG,0.210888013244
vgg/conv1_2/conv1_2,50,val_4260.JPEG,835.068359375
vgg/conv1_2/conv1_2,50,val_6611.JPEG,871.306762695
vgg/conv1_2/conv1_2,50,val_8147.JPEG,1170.77050781
vgg/conv1_2/conv1_2,50,val_1376.JPEG,1284.76184082
vgg/conv1_2/conv1_2,50,val_2228.JPEG,1493.14587402
vgg/conv1_2/conv1_2,51,val_741.JPEG,2.91738915443
vgg/conv1_2/conv1_2,51,val_9982.JPEG,3.37003779411
vgg/conv1_2/conv1_2,51,val_1752.JPEG,3.4217004776
vgg/conv1_2/conv1_2,51,val_3590.JPEG,3.93483304977
vgg/conv1_2/conv1_2,51,val_910.JPEG,4.20949268341
vgg/conv1_2/conv1_2,52,val_2694.JPEG,0.506343364716
vgg/conv1_2/conv1_2,52,val_9181.JPEG,0.585858881474
vgg/conv1_2/conv1_2,52,val_101.JPEG,2.95954465866
vgg/conv1_2/conv1_2,52,val_9336.JPEG,27.7789230347
vgg/conv1_2/conv1_2,52,val_8605.JPEG,70.6240539551
vgg/conv1_2/conv1_2,53,val_6611.JPEG,3530.38671875
vgg/conv1_2/conv1_2,53,val_8147.JPEG,3639.85351562
vgg/conv1_2/conv1_2,53,val_9997.JPEG,5830.94628906
vgg/conv1_2/conv1_2,53,val_7670.JPEG,5989.12597656
vgg/conv1_2/conv1_2,53,val_1436.JPEG,6696.19775391
vgg/conv1_2/conv1_2,54,val_9651.JPEG,57.6674575806
vgg/conv1_2/conv1_2,54,val_1270.JPEG,118.6510849
vgg/conv1_2/conv1_2,54,val_6725.JPEG,615.792907715
vgg/conv1_2/conv1_2,54,val_9997.JPEG,652.575073242
vgg/conv1_2/conv1_2,54,val_3856.JPEG,715.064331055
vgg/conv1_2/conv1_2,55,val_4260.JPEG,1522.58972168
vgg/conv1_2/conv1_2,55,val_8147.JPEG,1527.44067383
vgg/conv1_2/conv1_2,55,val_5000.JPEG,1944.27026367
vgg/conv1_2/conv1_2,55,val_7829.JPEG,1981.3380127
vgg/conv1_2/conv1_2,55,val_6611.JPEG,2152.48339844
vgg/conv1_2/conv1_2,56,val_8147.JPEG,1405.77294922
vgg/conv1_2/conv1_2,56,val_6611.JPEG,1491.29736328
vgg/conv1_2/conv1_2,56,val_7670.JPEG,2938.77856445
vgg/conv1_2/conv1_2,56,val_9997.JPEG,3175.37036133
vgg/conv1_2/conv1_2,56,val_1436.JPEG,3672.96484375
vgg/conv1_2/conv1_2,57,val_6611.JPEG,482.489624023
vgg/conv1_2/conv1_2,57,val_8147.JPEG,599.999206543
vgg/conv1_2/conv1_2,57,val_2228.JPEG,752.62713623
vgg/conv1_2/conv1_2,57,val_6788.JPEG,853.787414551
vgg/conv1_2/conv1_2,57,val_9079.JPEG,878.786621094
vgg/conv1_2/conv1_2,58,val_8147.JPEG,2855.53808594
vgg/conv1_2/conv1_2,58,val_1376.JPEG,3169.95458984
vgg/conv1_2/conv1_2,58,val_4260.JPEG,3374.25610352
vgg/conv1_2/conv1_2,58,val_4588.JPEG,3578.84765625
vgg/conv1_2/conv1_2,58,val_6611.JPEG,4088.09716797
vgg/conv1_2/conv1_2,59,val_6611.JPEG,3032.53271484
vgg/conv1_2/conv1_2,59,val_6383.JPEG,3172.95629883
vgg/conv1_2/conv1_2,59,val_8147.JPEG,3513.27514648
vgg/conv1_2/conv1_2,59,val_9997.JPEG,3811.34057617
vgg/conv1_2/conv1_2,59,val_9376.JPEG,4366.78662109
vgg/conv1_2/conv1_2,60,val_6561.JPEG,0.0
vgg/conv1_2/conv1_2,60,val_5957.JPEG,7.18713378906
vgg/conv1_2/conv1_2,60,val_5781.JPEG,11.4810371399
vgg/conv1_2/conv1_2,60,val_4070.JPEG,54.8467712402
vgg/conv1_2/conv1_2,60,val_4496.JPEG,66.3874664307
vgg/conv1_2/conv1_2,61,val_3569.JPEG,0.0
vgg/conv1_2/conv1_2,61,val_6401.JPEG,0.0
vgg/conv1_2/conv1_2,61,val_346.JPEG,0.0
vgg/conv1_2/conv1_2,61,val_91.JPEG,0.0
vgg/conv1_2/conv1_2,61,val_8442.JPEG,0.0
vgg/conv1_2/conv1_2,62,val_4260.JPEG,1218.75292969
vgg/conv1_2/conv1_2,62,val_8147.JPEG,1234.44250488
vgg/conv1_2/conv1_2,62,val_6611.JPEG,1480.0222168
vgg/conv1_2/conv1_2,62,val_9376.JPEG,1630.70251465
vgg/conv1_2/conv1_2,62,val_1376.JPEG,1681.73937988
vgg/conv1_2/conv1_2,63,val_5000.JPEG,472.069030762
vgg/conv1_2/conv1_2,63,val_5841.JPEG,610.887939453
vgg/conv1_2/conv1_2,63,val_4260.JPEG,727.647766113
vgg/conv1_2/conv1_2,63,val_5337.JPEG,727.820373535
vgg/conv1_2/conv1_2,63,val_191.JPEG,728.994567871
vgg/conv2_1/conv2_1,0,val_8509.JPEG,0.0
vgg/conv2_1/conv2_1,0,val_9979.JPEG,0.0
vgg/conv2_1/conv2_1,0,val_7954.JPEG,0.0
vgg/conv2_1/conv2_1,0,val_3792.JPEG,0.0
vgg/conv2_1/conv2_1,0,val_6547.JPEG,0.0
vgg/conv2_1/conv2_1,1,val_8147.JPEG,4048.80249023
vgg/conv2_1/conv2_1,1,val_6611.JPEG,4546.86914062
vgg/conv2_1/conv2_1,1,val_7670.JPEG,7416.20410156
vgg/conv2_1/conv2_1,1,val_9997.JPEG,7533.86669922
vgg/conv2_1/conv2_1,1,val_1376.JPEG,7545.15136719
vgg/conv2_1/conv2_1,2,val_5957.JPEG,13.7833976746
vgg/conv2_1/conv2_1,2,val_6561.JPEG,64.167137146
vgg/conv2_1/conv2_1,2,val_2655.JPEG,127.55329895
vgg/conv2_1/conv2_1,2,val_6822.JPEG,168.82258606
vgg/conv2_1/conv2_1,2,val_1376.JPEG,284.299316406
vgg/conv2_1/conv2_1,3,val_6611.JPEG,8703.140625
vgg/conv2_1/conv2_1,3,val_9997.JPEG,9224.33886719
vgg/conv2_1/conv2_1,3,val_8147.JPEG,9940.81152344
vgg/conv2_1/conv2_1,3,val_7670.JPEG,11518.3193359
vgg/conv2_1/conv2_1,3,val_6383.JPEG,11610.53125
vgg/conv2_1/conv2_1,4,val_8147.JPEG,7143.96679688
vgg/conv2_1/conv2_1,4,val_6611.JPEG,7517.70507812
vgg/conv2_1/conv2_1,4,val_9997.JPEG,9732.26953125
vgg/conv2_1/conv2_1,4,val_6383.JPEG,10137.7617188
vgg/conv2_1/conv2_1,4,val_9376.JPEG,10866.3964844
vgg/conv2_1/conv2_1,5,val_6383.JPEG,8564.76074219
vgg/conv2_1/conv2_1,5,val_8147.JPEG,10587.2460938
vgg/conv2_1/conv2_1,5,val_6611.JPEG,10811.2753906
vgg/conv2_1/conv2_1,5,val_9997.JPEG,10905.1679688
vgg/conv2_1/conv2_1,5,val_9376.JPEG,11231.3378906
vgg/conv2_1/conv2_1,6,val_6611.JPEG,3326.41943359
vgg/conv2_1/conv2_1,6,val_8147.JPEG,3770.46972656
vgg/conv2_1/conv2_1,6,val_9997.JPEG,6013.77929688
vgg/conv2_1/conv2_1,6,val_7670.JPEG,6360.984375
vgg/conv2_1/conv2_1,6,val_9376.JPEG,6422.89941406
vgg/conv2_1/conv2_1,7,val_6383.JPEG,9187.39355469
vgg/conv2_1/conv2_1,7,val_6611.JPEG,10195.5742188
vgg/conv2_1/conv2_1,7,val_8147.JPEG,10243.0517578
vgg/conv2_1/conv2_1,7,val_9376.JPEG,11109.5361328
vgg/conv2_1/conv2_1,7,val_9997.JPEG,11602.3564453
vgg/conv2_1/conv2_1,8,val_8147.JPEG,8644.24023438
vgg/conv2_1/conv2_1,8,val_6611.JPEG,8783.25195312
vgg/conv2_1/conv2_1,8,val_6383.JPEG,11324.1650391
vgg/conv2_1/conv2_1,8,val_9997.JPEG,11572.7617188
vgg/conv2_1/conv2_1,8,val_7670.JPEG,13248.2851562
vgg/conv2_1/conv2_1,9,val_8147.JPEG,7449.30371094
vgg/conv2_1/conv2_1,9,val_6611.JPEG,9625.63183594
vgg/conv2_1/conv2_1,9,val_6383.JPEG,11147.4980469
vgg/conv2_1/conv2_1,9,val_9997.JPEG,12254.6416016
vgg/conv2_1/conv2_1,9,val_7670.JPEG,12563.6923828
vgg/conv2_1/conv2_1,10,val_8147.JPEG,8336.11425781
vgg/conv2_1/conv2_1,10,val_6611.JPEG,8880.64648438
vgg/conv2_1/conv2_1,10,val_6383.JPEG,9279.61230469
vgg/conv2_1/conv2_1,10,val_9997.JPEG,9534.59667969
vgg/conv2_1/conv2_1,10,val_7670.JPEG,9959.08300781
vgg/conv2_1/conv2_1,11,val_8147.JPEG,7515.046875
vgg/conv2_1/conv2_1,11,val_6611.JPEG,8292.97851562
vgg/conv2_1/conv2_1,11,val_9997.JPEG,10348.1972656
vgg/conv2_1/conv2_1,11,val_6383.JPEG,10442.8476562
vgg/conv2_1/conv2_1,11,val_9376.JPEG,11967.1992188
vgg/conv2_1/conv2_1,12,val_8147.JPEG,7188.109375
vgg/conv2_1/conv2_1,12,val_6611.JPEG,7822.90820312
vgg/conv2_1/conv2_1,12,val_9997.JPEG,9952.96679688
vgg/conv2_1/conv2_1,12,val_9376.JPEG,10926.8808594
vgg/conv2_1/conv2_1,12,val_6383.JPEG,11041.1083984
vgg/conv2_1/conv2_1,13,val_6489.JPEG,0.0
vgg/conv2_1/conv2_1,13,val_9088.JPEG,0.0
vgg/conv2_1/conv2_1,13,val_4553.JPEG,0.0
vgg/conv2_1/conv2_1,13,val_5954.JPEG,0.0
vgg/conv2_1/conv2_1,13,val_421.JPEG,0.0
vgg/conv2_1/conv2_1,14,val_8147.JPEG,7863.76074219
vgg/conv2_1/conv2_1,14,val_6611.JPEG,9155.66503906
vgg/conv2_1/conv2_1,14,val_6383.JPEG,9444.73242188
vgg/conv2_1/conv2_1,14,val_9997.JPEG,10852.1367188
vgg/conv2_1/conv2_1,14,val_7670.JPEG,11820.6367188
vgg/conv2_1/conv2_1,15,val_8147.JPEG,8952.27441406
vgg/conv2_1/conv2_1,15,val_6611.JPEG,9817.46679688
vgg/conv2_1/conv2_1,15,val_6383.JPEG,12730.0458984
vgg/conv2_1/conv2_1,15,val_9997.JPEG,13499.1103516
vgg/conv2_1/conv2_1,15,val_4588.JPEG,14326.9912109
vgg/conv2_1/conv2_1,16,val_8147.JPEG,8621.47949219
vgg/conv2_1/conv2_1,16,val_6611.JPEG,9675.75390625
vgg/conv2_1/conv2_1,16,val_6383.JPEG,9751.89746094
vgg/conv2_1/conv2_1,16,val_9997.JPEG,11461.1269531
vgg/conv2_1/conv2_1,16,val_7670.JPEG,12143.0556641
vgg/conv2_1/conv2_1,17,val_8147.JPEG,9085.19921875
vgg/conv2_1/conv2_1,17,val_6611.JPEG,9276.70507812
vgg/conv2_1/conv2_1,17,val_6383.JPEG,10189.4726562
vgg/conv2_1/conv2_1,17,val_9997.JPEG,10730.6025391
vgg/conv2_1/conv2_1,17,val_7670.JPEG,11629.6347656
vgg/conv2_1/conv2_1,18,val_6383.JPEG,7421.17773438
vgg/conv2_1/conv2_1,18,val_6611.JPEG,10045.6806641
vgg/conv2_1/conv2_1,18,val_8147.JPEG,10850.7158203
vgg/conv2_1/conv2_1,18,val_9997.JPEG,11072.1982422
vgg/conv2_1/conv2_1,18,val_7670.JPEG,14407.4785156
vgg/conv2_1/conv2_1,19,val_6383.JPEG,7779.39599609
vgg/conv2_1/conv2_1,19,val_6611.JPEG,8881.99707031
vgg/conv2_1/conv2_1,19,val_9997.JPEG,8898.42773438
vgg/conv2_1/conv2_1,19,val_8147.JPEG,11009.4628906
vgg/conv2_1/conv2_1,19,val_9376.JPEG,11415.0566406
vgg/conv2_1/conv2_1,20,val_6383.JPEG,8799.0390625
vgg/conv2_1/conv2_1,20,val_9997.JPEG,9560.40039062
vgg/conv2_1/conv2_1,20,val_6611.JPEG,10162.9980469
vgg/conv2_1/conv2_1,20,val_8147.JPEG,10777.4199219
vgg/conv2_1/conv2_1,20,val_7670.JPEG,12513.2363281
vgg/conv2_1/conv2_1,21,val_6383.JPEG,10239.7675781
vgg/conv2_1/conv2_1,21,val_8147.JPEG,11014.4619141
vgg/conv2_1/conv2_1,21,val_9997.JPEG,12456.5888672
vgg/conv2_1/conv2_1,21,val_7670.JPEG,12655.9902344
vgg/conv2_1/conv2_1,21,val_6611.JPEG,13078.1210938
vgg/conv2_1/conv2_1,22,val_4260.JPEG,1849.39831543
vgg/conv2_1/conv2_1,22,val_1376.JPEG,1947.79748535
vgg/conv2_1/conv2_1,22,val_5957.JPEG,2962.1394043
vgg/conv2_1/conv2_1,22,val_6822.JPEG,3074.41259766
vgg/conv2_1/conv2_1,22,val_5841.JPEG,3188.31298828
vgg/conv2_1/conv2_1,23,val_6383.JPEG,9173.94433594
vgg/conv2_1/conv2_1,23,val_6611.JPEG,9655.60839844
vgg/conv2_1/conv2_1,23,val_8147.JPEG,10188.3173828
vgg/conv2_1/conv2_1,23,val_9997.JPEG,10549.8476562
vgg/conv2_1/conv2_1,23,val_9376.JPEG,12750.9853516
vgg/conv2_1/conv2_1,24,val_6383.JPEG,8797.8515625
vgg/conv2_1/conv2_1,24,val_6611.JPEG,11061.2490234
vgg/conv2_1/conv2_1,24,val_8147.JPEG,11247.7275391
vgg/conv2_1/conv2_1,24,val_9997.JPEG,12392.9785156
vgg/conv2_1/conv2_1,24,val_9376.JPEG,14969.6416016
vgg/conv2_1/conv2_1,25,val_6611.JPEG,7204.30273438
vgg/conv2_1/conv2_1,25,val_8147.JPEG,7254.71728516
vgg/conv2_1/conv2_1,25,val_9997.JPEG,9194.03125
vgg/conv2_1/conv2_1,25,val_6383.JPEG,9653.12792969
vgg/conv2_1/conv2_1,25,val_7670.JPEG,10406.4199219
vgg/conv2_1/conv2_1,26,val_8147.JPEG,7100.90136719
vgg/conv2_1/conv2_1,26,val_6611.JPEG,8453.10351562
vgg/conv2_1/conv2_1,26,val_7670.JPEG,11896.4111328
vgg/conv2_1/conv2_1,26,val_6383.JPEG,12477.9541016
vgg/conv2_1/conv2_1,26,val_9997.JPEG,12517.7919922
vgg/conv2_1/conv2_1,27,val_8442.JPEG,0.0
vgg/conv2_1/conv2_1,27,val_5337.JPEG,0.0
vgg/conv2_1/conv2_1,27,val_6401.JPEG,0.0
vgg/conv2_1/conv2_1,27,val_346.JPEG,0.0282237175852
vgg/conv2_1/conv2_1,27,val_101.JPEG,1.39544475079
vgg/conv2_1/conv2_1,28,val_6611.JPEG,424.86920166
vgg/conv2_1/conv2_1,28,val_1376.JPEG,613.982299805
vgg/conv2_1/conv2_1,28,val_4260.JPEG,639.487487793
vgg/conv2_1/conv2_1,28,val_5000.JPEG,719.73223877
vgg/conv2_1/conv2_1,28,val_3851.JPEG,933.404846191
vgg/conv2_1/conv2_1,29,val_6611.JPEG,7923.93457031
vgg/conv2_1/conv2_1,29,val_8147.JPEG,8680.24902344
vgg/conv2_1/conv2_1,29,val_9997.JPEG,9933.6328125
vgg/conv2_1/conv2_1,29,val_6383.JPEG,10738.2470703
vgg/conv2_1/conv2_1,29,val_9376.JPEG,11352.3017578
vgg/conv2_1/conv2_1,30,val_6611.JPEG,10054.8515625
vgg/conv2_1/conv2_1,30,val_8147.JPEG,11041.3310547
vgg/conv2_1/conv2_1,30,val_6383.JPEG,13460.5332031
vgg/conv2_1/conv2_1,30,val_9997.JPEG,13486.7382812
vgg/conv2_1/conv2_1,30,val_9376.JPEG,16086.5449219
vgg/conv2_1/conv2_1,31,val_3792.JPEG,0.0
vgg/conv2_1/conv2_1,31,val_7433.JPEG,0.0
vgg/conv2_1/conv2_1,31,val_3745.JPEG,0.0
vgg/conv2_1/conv2_1,31,val_5139.JPEG,0.0
vgg/conv2_1/conv2_1,31,val_7135.JPEG,0.0
vgg/conv2_1/conv2_1,32,val_9997.JPEG,9932.48828125
vgg/conv2_1/conv2_1,32,val_6611.JPEG,10236.3535156
vgg/conv2_1/conv2_1,32,val_6383.JPEG,10602.2167969
vgg/conv2_1/conv2_1,32,val_8147.JPEG,11472.0595703
vgg/conv2_1/conv2_1,32,val_7670.JPEG,11817.9443359
vgg/conv2_1/conv2_1,33,val_6611.JPEG,6505.25097656
vgg/conv2_1/conv2_1,33,val_8147.JPEG,6767.24072266
vgg/conv2_1/conv2_1,33,val_6383.JPEG,8677.22460938
vgg/conv2_1/conv2_1,33,val_9997.JPEG,9210.54296875
vgg/conv2_1/conv2_1,33,val_9376.JPEG,10917.5654297
vgg/conv2_1/conv2_1,34,val_5957.JPEG,171.847961426
vgg/conv2_1/conv2_1,34,val_6822.JPEG,409.137756348
vgg/conv2_1/conv2_1,34,val_4260.JPEG,439.181945801
vgg/conv2_1/conv2_1,34,val_8442.JPEG,618.715698242
vgg/conv2_1/conv2_1,34,val_5115.JPEG,687.631103516
vgg/conv2_1/conv2_1,35,val_9837.JPEG,0.0
vgg/conv2_1/conv2_1,35,val_6835.JPEG,0.0
vgg/conv2_1/conv2_1,35,val_1481.JPEG,0.0
vgg/conv2_1/conv2_1,35,val_4497.JPEG,0.0
